,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-F-Actin,StdDev-F-Actin,Mode-F-Actin,Min-F-Actin,Max-F-Actin,XM-F-Actin,YM-F-Actin,IntDen-F-Actin,Median-F-Actin,RawIntDen-F-Actin
68,2.813,58.303,20.342,6.339,57.142,19.722,2.276,1.264,2.536,1.412,177.635,0.88,2.603,226.0,78.0,150.945,1.264,1.795,0.557,0.989,7.455,1.758,8.0,4.0,12.0,58.293,20.344,20.957,8.0,328.0,63.636,21.589,32.0,21.0,109.0,58.211,20.28,178.902,64.0,2800.0
69,19.051,126.457,21.851,19.584,122.628,19.722,6.574,4.551,6.869,3.531,176.971,0.624,7.24,485.0,84.0,155.225,4.551,1.945,0.514,0.856,42.329,46.756,7.0,3.0,158.0,127.816,21.782,805.955,15.0,12614.0,35.946,24.605,31.0,6.0,156.0,125.933,22.016,684.429,31.0,10712.0
70,43.472,84.827,22.59,30.362,78.634,19.974,12.389,5.31,12.029,4.602,13.827,0.593,12.818,311.0,94.0,14.859,5.31,2.614,0.383,0.875,73.049,39.304,81.0,5.0,158.0,84.439,22.869,3173.792,82.0,49673.0,36.35,31.035,14.0,5.0,180.0,85.143,22.107,1579.324,24.0,24718.0
71,25.635,39.893,23.214,19.891,35.904,20.48,7.585,4.804,7.298,4.472,6.232,0.814,7.69,142.0,95.0,9.462,4.804,1.632,0.613,0.946,122.239,51.871,137.0,8.0,255.0,39.63,23.156,3131.941,122.0,49018.0,25.651,19.662,15.0,5.0,171.0,40.296,23.349,657.211,21.0,10286.0
72,57.728,114.837,23.68,33.667,108.469,20.733,13.401,6.321,12.992,5.658,8.692,0.64,13.616,430.0,99.0,15.068,6.164,2.296,0.435,0.922,128.559,66.272,9.0,5.0,255.0,114.228,23.814,7417.355,131.0,116089.0,24.567,24.247,11.0,4.0,162.0,115.182,23.234,1417.418,15.0,22184.0
73,72.559,25.221,25.824,34.234,19.974,21.239,11.125,9.102,11.129,8.302,15.546,0.778,11.762,80.0,115.0,25.463,8.555,1.341,0.746,0.928,100.471,67.349,13.0,3.0,255.0,25.276,25.725,7286.118,118.0,114035.0,31.548,31.61,14.0,3.0,219.0,24.502,25.6,2287.842,19.0,35807.0
74,42.065,97.002,23.656,28.278,91.529,21.239,11.125,5.057,10.932,4.899,174.933,0.661,11.467,362.0,86.0,165.964,5.057,2.231,0.448,0.912,70.056,50.541,6.0,2.0,212.0,96.179,23.725,2945.308,77.0,46097.0,35.758,29.929,15.0,5.0,154.0,97.414,23.174,1503.355,25.0,23529.0
75,62.778,53.12,24.463,40.721,45.764,21.492,16.435,6.321,17.029,4.694,13.071,0.476,17.031,182.0,108.0,18.166,5.362,3.628,0.276,0.848,116.148,75.043,7.0,4.0,255.0,51.509,24.869,7287.523,140.0,114057.0,33.864,31.142,13.0,3.0,233.0,54.042,23.901,2124.721,21.0,33254.0
76,2.941,19.974,22.97,6.191,19.216,21.997,1.517,2.023,2.227,1.682,90.0,0.964,2.385,76.0,87.0,122.005,1.517,1.324,0.755,0.979,6.783,1.999,5.0,3.0,11.0,19.997,23.006,19.935,7.0,312.0,71.348,30.163,41.0,34.0,161.0,19.999,22.784,209.699,63.0,3282.0
77,2.621,107.072,23.382,6.191,106.446,22.25,1.264,2.276,2.458,1.358,98.689,0.859,2.603,421.0,88.0,119.055,1.264,1.81,0.552,0.953,7.512,1.583,7.0,4.0,11.0,107.056,23.424,19.679,7.0,308.0,66.439,26.497,55.0,29.0,136.0,106.992,23.291,174.046,56.0,2724.0
78,62.522,13.8,26.585,35.061,7.838,22.503,11.631,7.585,12.549,6.344,13.496,0.639,12.905,31.0,118.0,34.624,6.799,1.978,0.506,0.875,131.39,66.843,255.0,5.0,255.0,13.867,26.609,8210.276,140.0,128499.0,26.901,25.218,13.0,3.0,198.0,13.724,26.192,1680.979,17.0,26309.0
79,3.836,104.563,23.35,7.202,103.412,22.503,2.276,1.77,2.518,1.94,176.528,0.929,2.735,409.0,89.0,146.31,1.77,1.298,0.77,0.976,7.85,2.122,8.0,4.0,13.0,104.505,23.405,30.094,8.0,471.0,61.0,29.407,28.0,16.0,149.0,104.513,23.362,233.851,51.0,3660.0
80,15.407,75.578,25.478,16.167,73.071,23.261,5.057,4.804,6.041,3.247,44.089,0.741,6.436,289.0,110.0,45.0,3.885,1.861,0.537,0.893,54.651,33.496,10.0,6.0,157.0,75.62,25.814,841.544,56.0,13171.0,61.942,41.186,27.0,13.0,194.0,75.446,25.079,953.805,49.0,14928.0
81,34.202,89.361,26.91,23.109,85.208,23.514,7.838,6.827,7.348,5.926,22.53,0.805,8.162,337.0,111.0,16.189,6.395,1.24,0.807,0.926,124.641,83.155,181.0,4.0,255.0,89.66,26.984,4260.623,137.0,66683.0,36.29,36.438,15.0,6.0,220.0,88.395,26.902,1240.496,22.0,19415.0
